N,n,seed_a,seed_b,d_l2
24,0.8,113000,113001,0.0008982807326740586
24,0.8,113000,113002,0.0006781413801278926
24,0.8,113000,113003,0.0007306191335633608
24,0.8,113000,113004,0.0008396591285540734
24,0.8,113000,113005,0.0017797133588188289
24,0.8,113000,113006,0.0008094333391646413
24,0.8,113000,113007,0.0007794712144330028
24,0.8,113000,113008,0.0018479359590347407
24,0.8,113000,113009,0.0013514563498534084
24,0.8,113000,113010,0.001570137673633156
24,0.8,113000,113011,0.0007569032441371454
24,0.8,113000,113012,0.0007644411008902661
24,0.8,113000,113013,0.001397433232289971
24,0.8,113000,113014,0.0031936627444926124
24,0.8,113000,113015,0.0008218872469863392
24,0.8,113000,113016,0.0017026420592673294
24,0.8,113000,113017,0.0013568099651352075
24,0.8,113000,113018,0.0011517804338155003
24,0.8,113000,113019,0.0003122258858970455
24,0.8,113001,113002,0.00027278844985914596
24,0.8,113001,113003,0.0015983586339099244
24,0.8,113001,113004,0.0009574844083540768
24,0.8,113001,113005,0.0009160919931783368
24,0.8,113001,113006,0.00026506294870763615
24,0.8,113001,113007,0.0006670799046064314
24,0.8,113001,113008,0.0009970224079345123
24,0.8,113001,113009,0.0004891659493114867
24,0.8,113001,113010,0.0006954361151494944
24,0.8,113001,113011,0.000236587401655394
24,0.8,113001,113012,0.00022950998588700038
24,0.8,113001,113013,0.0005638339818053987
24,0.8,113001,113014,0.002331902580068072
24,0.8,113001,113015,0.0004850125087366482
24,0.8,113001,113016,0.0008325132451100998
24,0.8,113001,113017,0.000559878803554414
24,0.8,113001,113018,0.00029305189772719777
24,0.8,113001,113019,0.0007097643511276201
24,0.8,113002,113003,0.0013895211878424915
24,0.8,113002,113004,0.0007980484758630308
24,0.8,113002,113005,0.0011194960229215748
24,0.8,113002,113006,0.00019499940323761236
24,0.8,113002,113007,0.0005342176929863789
24,0.8,113002,113008,0.0011962415431235741
24,0.8,113002,113009,0.0006860695112205936
24,0.8,113002,113010,0.0009213415330177416
24,0.8,113002,113011,0.00019073332025665939
24,0.8,113002,113012,0.00019599089348232282
24,0.8,113002,113013,0.0007693590555983351
24,0.8,113002,113014,0.0025382955984680072
24,0.8,113002,113015,0.000476392180761343
24,0.8,113002,113016,0.0010286655315729554
24,0.8,113002,113017,0.0006959110762296239
24,0.8,113002,113018,0.000483575915997435
24,0.8,113002,113019,0.00045654760447440935
24,0.8,113003,113004,0.0014470172217368339
24,0.8,113003,113005,0.0024542085296074003
24,0.8,113003,113006,0.0015325403764259228
24,0.8,113003,113007,0.0014720724717994396
24,0.8,113003,113008,0.0025108814583840546
24,0.8,113003,113009,0.0020391881038084557
24,0.8,113003,113010,0.0022396602438078867
24,0.8,113003,113011,0.0014326960598152814
24,0.8,113003,113012,0.0014803614385953472
24,0.8,113003,113013,0.0020590912721518005
24,0.8,113003,113014,0.003844970381197777
24,0.8,113003,113015,0.0013936268740132297
24,0.8,113003,113016,0.002409590509605725
24,0.8,113003,113017,0.002074553826275068
24,0.8,113003,113018,0.0018556507682940754
24,0.8,113003,113019,0.0010159098689919847
24,0.8,113004,113005,0.0017078146072784235
24,0.8,113004,113006,0.0007277463863852473
24,0.8,113004,113007,0.00029707622849620775
24,0.8,113004,113008,0.0018079230299143734
24,0.8,113004,113009,0.0013123811570665933
24,0.8,113004,113010,0.0015535751350322716
24,0.8,113004,113011,0.0009827481192711007
24,0.8,113004,113012,0.0007557121336368057
24,0.8,113004,113013,0.0014458054759595705
24,0.8,113004,113014,0.0030777479389175874
24,0.8,113004,113015,0.0012466827758351381
24,0.8,113004,113016,0.001506069637660949
24,0.8,113004,113017,0.0011323634963450468
24,0.8,113004,113018,0.0010751679126843623
24,0.8,113004,113019,0.0006387860844980934
24,0.8,113005,113006,0.0010522929562517798
24,0.8,113005,113007,0.0014283410491171846
24,0.8,113005,113008,0.0001394635633627773
24,0.8,113005,113009,0.00043605691091317945
24,0.8,113005,113010,0.00026346972360430013
24,0.8,113005,113011,0.0010287596383116093
24,0.8,113005,113012,0.001096329411808434
24,0.8,113005,113013,0.0004238394446085768
24,0.8,113005,113014,0.0014228178489329743
24,0.8,113005,113015,0.0011015361470662704
24,0.8,113005,113016,0.0002986716587879866
24,0.8,113005,113017,0.000599690410722494
24,0.8,113005,113018,0.0006827978109252391
24,0.8,113005,113019,0.0015608239092896202
24,0.8,113006,113007,0.00044187466369075874
24,0.8,113006,113008,0.0011442092099187505
24,0.8,113006,113009,0.0006266757130135363
24,0.8,113006,113010,0.0008689189813921865
24,0.8,113006,113011,0.0003246401691476406
24,0.8,113006,113012,0.00014581841477714056
24,0.8,113006,113013,0.0007461570101236718
24,0.8,113006,113014,0.0024687044034064683
24,0.8,113006,113015,0.0006258244675032664
24,0.8,113006,113016,0.0009207643733329683
24,0.8,113006,113017,0.0005702913073275384
24,0.8,113006,113018,0.00039178505466405536
24,0.8,113006,113019,0.0005590773468435274
24,0.8,113007,113008,0.0015273074478782493
24,0.8,113007,113009,0.001024778939146313
24,0.8,113007,113010,0.0012634778093371843
24,0.8,113007,113011,0.000716168963940359
24,0.8,113007,113012,0.0004712282478941174
24,0.8,113007,113013,0.0011577864162029047
24,0.8,113007,113014,0.0028140702738339626
24,0.8,113007,113015,0.0009986856673105907
24,0.8,113007,113016,0.0012387520192452092
24,0.8,113007,113017,0.0008694263855978734
24,0.8,113007,113018,0.0007842914832253975
24,0.8,113007,113019,0.0005339500586679284
24,0.8,113008,113009,0.000520278870162011
24,0.8,113008,113010,0.0003409082368863563
24,0.8,113008,113011,0.0010958512433648453
24,0.8,113008,113012,0.0011876657361497836
24,0.8,113008,113013,0.000469813998698333
24,0.8,113008,113014,0.0013464168531616518
24,0.8,113008,113015,0.001142753868640093
24,0.8,113008,113016,0.0004040968674926202
24,0.8,113008,113017,0.0006976628507074626
24,0.8,113008,113018,0.0007821971958975022
24,0.8,113008,113019,0.0016350970798239778
24,0.8,113009,113010,0.0002669487002576582
24,0.8,113009,113011,0.0006077157557556517
24,0.8,113009,113012,0.0006689850530472862
24,0.8,113009,113013,0.00020838835492700526
24,0.8,113009,113014,0.0018550084443437413
24,0.8,113009,113015,0.0007389978769018802
24,0.8,113009,113016,0.00039831301298023827
24,0.8,113009,113017,0.0003249157807520768
24,0.8,113009,113018,0.00027403031935993317
24,0.8,113009,113019,0.0011316224280153572
24,0.8,113010,113011,0.0008192210092761017
24,0.8,113010,113012,0.0008884206981700821
24,0.8,113010,113013,0.0002456372562298999
24,0.8,113010,113014,0.0016445449127889407
24,0.8,113010,113015,0.0008902680267894319
24,0.8,113010,113016,0.000366427241735888
24,0.8,113010,113017,0.0005307630929049794
24,0.8,113010,113018,0.000492499753258422
24,0.8,113010,113019,0.0013726967684429367
24,0.8,113011,113012,0.000303826320577756
