N,n,seed_a,seed_b,d_l2
20,0.8,103000,103001,0.0009635647547504177
20,0.8,103000,103002,0.0008739775295641475
20,0.8,103000,103003,0.00040018534915982297
20,0.8,103000,103004,0.001950580625574404
20,0.8,103000,103005,0.001506988403596678
20,0.8,103000,103006,0.001360774873956315
20,0.8,103000,103007,0.00038817662177561256
20,0.8,103000,103008,0.0010666875410325072
20,0.8,103000,103009,0.0014043707116833568
20,0.8,103001,103002,0.0018073346866629683
20,0.8,103001,103003,0.0013563887976287628
20,0.8,103001,103004,0.0028997605862185524
20,0.8,103001,103005,0.002464647334458206
20,0.8,103001,103006,0.0004327600532112655
20,0.8,103001,103007,0.0013339525665078632
20,0.8,103001,103008,0.0020122845644635528
20,0.8,103001,103009,0.0023579334517531024
20,0.8,103002,103003,0.0005257650195760023
20,0.8,103002,103004,0.001109031007193288
20,0.8,103002,103005,0.0006994853085453162
20,0.8,103002,103006,0.002169525604811767
20,0.8,103002,103007,0.000498314679949974
20,0.8,103002,103008,0.00022515975924164165
20,0.8,103002,103009,0.0005698321605031054
20,0.8,103003,103004,0.0015670767728795498
20,0.8,103003,103005,0.0011143297020886473
20,0.8,103003,103006,0.0017517442826995978
20,0.8,103003,103007,0.0001294873389033176
20,0.8,103003,103008,0.0006898690222505067
20,0.8,103003,103009,0.001020486080785733
20,0.8,103004,103005,0.0005096494296021784
20,0.8,103004,103006,0.00326335640163792
20,0.8,103004,103007,0.0015702871771683796
20,0.8,103004,103008,0.0009026853351089982
20,0.8,103004,103009,0.0005723527852439553
20,0.8,103005,103006,0.002846022970500881
20,0.8,103005,103007,0.0011361455385939048
20,0.8,103005,103008,0.0004792862774166116
20,0.8,103005,103009,0.00016546930620288744
20,0.8,103006,103007,0.001714310037107242
20,0.8,103006,103008,0.0023818278807694712
20,0.8,103006,103009,0.002730487498091578
20,0.8,103007,103008,0.0006859256113251276
20,0.8,103007,103009,0.0010285337143931756
20,0.8,103008,103009,0.000357578791246052
