N,n,seed_a,seed_b,d_l2
24,0.8,103000,103001,0.0008997931759264355
24,0.8,103000,103002,0.0012872783142864831
24,0.8,103000,103003,0.0014958816985849504
24,0.8,103000,103004,0.0014631337641250331
24,0.8,103000,103005,0.0016576979862090026
24,0.8,103000,103006,0.00019137776301978574
24,0.8,103000,103007,0.0003918461653880549
24,0.8,103000,103008,0.0005840685283904049
24,0.8,103000,103009,0.00084704094297113
24,0.8,103001,103002,0.00042323761002709397
24,0.8,103001,103003,0.0006271233096253284
24,0.8,103001,103004,0.000708298255015811
24,0.8,103001,103005,0.0007746159391450237
24,0.8,103001,103006,0.0009619096230401733
24,0.8,103001,103007,0.0011797605561698055
24,0.8,103001,103008,0.0005225080243484253
24,0.8,103001,103009,0.0017024863129941773
24,0.8,103002,103003,0.000213844952129442
24,0.8,103002,103004,0.00044815375521865087
24,0.8,103002,103005,0.00040732016547711587
24,0.8,103002,103006,0.0013566676614604949
24,0.8,103002,103007,0.0015690050809121778
24,0.8,103002,103008,0.0008302286256906789
24,0.8,103002,103009,0.0021069842262787324
24,0.8,103003,103004,0.00044299145970334326
24,0.8,103003,103005,0.00023680101978570993
24,0.8,103003,103006,0.001565556482387185
24,0.8,103003,103007,0.0017761020217439537
24,0.8,103003,103008,0.001029061991873019
24,0.8,103003,103009,0.002317458879421986
24,0.8,103004,103005,0.00046042881743717224
24,0.8,103004,103006,0.0014958757682397867
24,0.8,103004,103007,0.0016755536017276185
24,0.8,103004,103008,0.0009043885218603824
24,0.8,103004,103009,0.0022804266434689937
24,0.8,103005,103006,0.0017116516010282216
24,0.8,103005,103007,0.0019179677804786537
24,0.8,103005,103008,0.0011749176376604634
24,0.8,103005,103009,0.0024721831382880574
24,0.8,103006,103007,0.0002596571459883225
24,0.8,103006,103008,0.000607228764258245
24,0.8,103006,103009,0.0007912446042791434
24,0.8,103007,103008,0.0007847307704372916
24,0.8,103007,103009,0.0006529249608483259
24,0.8,103008,103009,0.0013873235480631053
