N,n,seed_a,seed_b,d_l2
28,0.8,103000,103001,0.0002873367340120254
28,0.8,103000,103002,0.0010400470219448597
28,0.8,103000,103003,0.000564674638793663
28,0.8,103000,103004,0.0003279008929355852
28,0.8,103000,103005,0.0010520606073602867
28,0.8,103000,103006,0.0002726576653242068
28,0.8,103000,103007,0.000656529256121
28,0.8,103000,103008,0.0009984393028286663
28,0.8,103000,103009,0.0005850213343109892
28,0.8,103001,103002,0.0009417820712064931
28,0.8,103001,103003,0.000736798372876781
28,0.8,103001,103004,0.0005804109529521596
28,0.8,103001,103005,0.0009076833206848258
28,0.8,103001,103006,0.0003356566511417414
28,0.8,103001,103007,0.0006343156959735147
28,0.8,103001,103008,0.001071018027293023
28,0.8,103001,103009,0.0006221875835925757
28,0.8,103002,103003,0.0008485792186290548
28,0.8,103002,103004,0.0010478282723299342
28,0.8,103002,103005,0.00021011547575156862
28,0.8,103002,103006,0.0007820489372037375
28,0.8,103002,103007,0.0004258677509770145
28,0.8,103002,103008,0.0006271901175319141
28,0.8,103002,103009,0.0005498805062010872
28,0.8,103003,103004,0.0003237494304762122
28,0.8,103003,103005,0.0009555554811381182
28,0.8,103003,103006,0.00041659700414131066
28,0.8,103003,103007,0.0004721689424844729
28,0.8,103003,103008,0.0005029596255996649
28,0.8,103003,103009,0.00033450730072295825
28,0.8,103004,103005,0.0011180348294411607
28,0.8,103004,103006,0.0003444274517568091
28,0.8,103004,103007,0.0006311544774009161
28,0.8,103004,103008,0.0008123323051987508
28,0.8,103004,103009,0.0005072164441165905
28,0.8,103005,103006,0.0008190491131162846
28,0.8,103005,103007,0.0005255300809253705
28,0.8,103005,103008,0.0008015937362173489
28,0.8,103005,103009,0.0006534799602191739
28,0.8,103006,103007,0.00038823868556166343
28,0.8,103006,103008,0.0007627250367674374
28,0.8,103006,103009,0.00032229618919658247
28,0.8,103007,103008,0.0005040506258636059
28,0.8,103007,103009,0.00015771295552343106
28,0.8,103008,103009,0.0004588869553638466
